_key,block,address,call_id,value
18418391:price,18418391,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34052129215921273800344
18418402:price,18418402,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34046495530924723413083
18418336:price,18418336,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34100574706960898457551
18418409:price,18418409,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34043330524855543698225
18418412:price,18418412,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34042064131481183952676
18418392:price,18418392,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34051581064689220143988
18418419:price,18418419,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039302811266177659316
18418310:price,18418310,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34129633553527500529210
18418403:price,18418403,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34046024403543665069515
18418389:price,18418389,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34053248585354730786628
18418367:price,18418367,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34065718598365260530082
18418424:price,18418424,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037882428846387416229
18418414:price,18418414,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041248674938544994754
18418422:price,18418422,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038197109170134833871
18418407:price,18418407,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34044203889549750995274
18418427:price,18418427,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037423175833240054435
18418423:price,18418423,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038038675916315571219
18418430:price,18418430,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037144487133907833207
18418416:price,18418416,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040455527754901604964
18418406:price,18418406,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34044649595069359205478
18418420:price,18418420,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038929117892837843819
18418415:price,18418415,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040849351246981073760
18418437:price,18418437,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038215004587985507309
18418417:price,18418417,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040065942542052228465
18418408:price,18418408,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34043764502226807053507
18418432:price,18418432,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037461402672159947055
18418385:price,18418385,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34055582637859713785697
18418425:price,18418425,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037727206271825861879
18418429:price,18418429,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34036982715734162208350
18418428:price,18418428,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037127500899226807800
18418441:price,18418441,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038782594820253743945
18418436:price,18418436,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038068488185557837547
18418396:price,18418396,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34049462007447875472119
18418386:price,18418386,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34054986932873399906319
18418444:price,18418444,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039189130674010567505
18418446:price,18418446,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039450923544717517326
18418450:price,18418450,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039953251430465380118
18418449:price,18418449,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039830266110671930617
18418442:price,18418442,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038919987101725797046
18418447:price,18418447,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039579126151231455358
18418451:price,18418451,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040074545079202002703
18418443:price,18418443,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039055490434551425444
18418410:price,18418410,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34042902525353489991790
18418457:price,18418457,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040768057937892803997
18418418:price,18418418,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039681728435419253546
18418439:price,18418439,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038502038207939022643
18418454:price,18418454,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040428506192081868898
18418453:price,18418453,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040312149754098806108
18418455:price,18418455,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040543261791021182025
18418440:price,18418440,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038643287379350222874
18418465:price,18418465,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041607454025706448193
18418463:price,18418463,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041406247617857010544
18418458:price,18418458,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040878141476502108615
18418461:price,18418461,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041199385793947342137
18418456:price,18418456,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040656438492086122671
18418434:price,18418434,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037769317617032409461
18418464:price,18418464,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041507548018359582758
18418459:price,18418459,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040986710165366255260
18418470:price,18418470,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040170180845903796388
18418467:price,18418467,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041581842383950134586
18418472:price,18418472,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038513016249392158675
18418452:price,18418452,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040194170233298770204
18418421:price,18418421,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038560576186927091159
18418460:price,18418460,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041093784775224266069
18418476:price,18418476,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34035333495131483535958
18418445:price,18418445,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039320933324603741343
18418475:price,18418475,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34036111910989737258612
18418480:price,18418480,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34032325611385204162625
18418333:price,18418333,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34103703734456724884277
18418473:price,18418473,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037701518524756027158
18418478:price,18418478,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34033808689872727067657
18418325:price,18418325,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34111972869259019430660
18418482:price,18418482,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34030964576350453531485
18418468:price,18418468,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041104747715780674065
18418474:price,18418474,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34036901201466948862179
18418486:price,18418486,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34028511353101219476031
18418462:price,18418462,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041303533430334157198
18418485:price,18418485,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34029111955888508405076
18418426:price,18418426,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037574131911598211459
18418479:price,18418479,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34033062006910016892612
18418484:price,18418484,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34029720948924580697762
18418469:price,18418469,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34040634226914525982291
18418489:price,18418489,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34027321878595134796388
18418471:price,18418471,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039335850881423501848
18418495:price,18418495,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026318057818213157340
18418438:price,18418438,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34038359512147676765219
18418487:price,18418487,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34027919018168497211587
18418488:price,18418488,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34027618377414395246656
18418501:price,18418501,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026458731590331878497
18418483:price,18418483,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34030338449451501811489
18418496:price,18418496,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026342325882381719592
18418448:price,18418448,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34039705565624065762271
18418494:price,18418494,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026292910105376961859
18418431:price,18418431,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037304039366017098317
18418505:price,18418505,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026546200608686086566
18418508:price,18418508,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026608681375093270686
18418507:price,18418507,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026588143527811210592
18418435:price,18418435,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037919935225613793715
18418512:price,18418512,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026136110719679180097
18418497:price,18418497,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026366258898147813769
18418500:price,18418500,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026436093366835796145
18418509:price,18418509,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026628931120272139864
18418492:price,18418492,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026456657292225446774
18418514:price,18418514,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34025645614332820357908
18418503:price,18418503,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026503074368440520651
18418433:price,18418433,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34037616606887425171348
18418518:price,18418518,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34024367656846501486480
18418519:price,18418519,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34024059093314851002767
18418510:price,18418510,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026462374313807898413
18418491:price,18418491,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026741079168281891667
18418522:price,18418522,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34023158671261933723893
18418523:price,18418523,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34022866760905659612135
18418520:price,18418520,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34023754780112019981328
18418513:price,18418513,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34025976336945146729355
18418499:price,18418499,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026413138131622279131
18418525:price,18418525,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34022014934342143789734
18418515:price,18418515,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34025319447352484896482
18418527:price,18418527,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34021466425891837925433
18418530:price,18418530,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34020671671530955859731
18418529:price,18418529,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34020932923886224066656
18418517:price,18418517,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34024680530084750442792
18418524:price,18418524,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34022294947461602417158
18418533:price,18418533,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34019909307869142679368
18418466:price,18418466,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34041705980158260274364
18418511:price,18418511,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026298111383122055026
18418537:price,18418537,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34018940934168814954900
18418540:price,18418540,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34018024820848614496253
18418502:price,18418502,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026481057158542431432
18418542:price,18418542,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34017426157999217268478
18418481:price,18418481,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34031599450164674242009
18418528:price,18418528,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34021197825015843069197
18418498:price,18418498,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026389861467990120205
18418504:price,18418504,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026524787458340225981
18418543:price,18418543,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34017053895782100765499
18418521:price,18418521,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34023454658678532740306
18418506:price,18418506,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026567317942832193372
18418532:price,18418532,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34020159912757723295927
18418545:price,18418545,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34016324684604357403691
18418538:price,18418538,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34018476524939180125459
18418549:price,18418549,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34014925570954035534115
18418548:price,18418548,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34015268105798307972991
18418490:price,18418490,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34027029464615558842301
18418531:price,18418531,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34020414017680420530212
18418555:price,18418555,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34012256083241825083582
18418554:price,18418554,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34012777791107835401157
18418546:price,18418546,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34015967595323642888744
18418544:price,18418544,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34016686761532724213945
18418535:price,18418535,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34019418405978931046177
18418539:price,18418539,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34018249106706285780003
18418563:price,18418563,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34006400353472071521405
18418560:price,18418560,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34008564914933204970413
18418551:price,18418551,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34014254591528758312614
18418556:price,18418556,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34011742907011532147396
18418561:price,18418561,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34007467619026526065679
18418559:price,18418559,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34009342960687947787537
18418566:price,18418566,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34005189704528147294178
18418526:price,18418526,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34021738778198460067871
18418570:price,18418570,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34004522838320843882695
18418550:price,18418550,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34014587754532198422264
18418572:price,18418572,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34004203029711970899195
18418516:price,18418516,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34024997773237121622815
18418569:price,18418569,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34004686101404476495323
18418564:price,18418564,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34005877724288944785389
18418571:price,18418571,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34004361824762411970488
18418558:price,18418558,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34010131869417592565607
18418576:price,18418576,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34003326875469409387187
18418547:price,18418547,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34015615424977182405965
18418553:price,18418553,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34013306786487748639110
18418565:price,18418565,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34005362284660377779258
18418573:price,18418573,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34004046422580488328205
18418577:price,18418577,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34003050035571469024781
18418477:price,18418477,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34034565804025819627104
18418562:price,18418562,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34006930284370569800810
18418587:price,18418587,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34000482366284309347751
18418585:price,18418585,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34000967993055197018464
18418534:price,18418534,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34019662154794712021017
18418557:price,18418557,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34010931800183257751728
18418589:price,18418589,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34000376968005098589471
18418588:price,18418588,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34000345979616138863849
18495116:price,18495116,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675492503256677293193
18418583:price,18418583,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34001467275569237921589
18418579:price,18418579,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34002507745191568492365
18418581:price,18418581,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34001980293912953053702
18495120:price,18495120,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675698472587226642612
18418582:price,18418582,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34001722005571580390107
18495122:price,18495122,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675797259913489275230
18418578:price,18418578,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34002777009665511179053
18418552:price,18418552,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34013926008864419541606
18418493:price,18418493,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34026268120304429143254
18495126:price,18495126,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675986817988418126725
18418575:price,18418575,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34003607461175585290023
18495118:price,18495118,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675596912942691685604
18495121:price,18495121,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675748208015720742475
18418574:price,18418574,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34003891966788323578449
18495132:price,18495132,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676252045940295104418
18495133:price,18495133,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676294031568889760514
18495117:price,18495117,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675545069296768351014
18418536:price,18418536,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34019178014521605864794
18495123:price,18495123,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675845637665990523054
18495137:price,18495137,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676456280962380732747
18495128:price,18495128,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676077733838141899432
18495127:price,18495127,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676032590469188354541
18418580:price,18418580,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34002242190314292217981
18495119:price,18495119,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675648044112201574376
18495114:price,18495114,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675385163632562326872
18495124:price,18495124,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675893350530112782589
18495140:price,18495140,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676572206273822794099
18495143:price,18495143,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676683415817704869822
18495138:price,18495138,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676495458874288326834
18418584:price,18418584,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34001215902877898666577
18495144:price,18495144,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676719471088313753477
18495147:price,18495147,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676780724533448535109
18495151:price,18495151,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676830033740700817291
18495136:price,18495136,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676416556937631178872
18495145:price,18495145,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676755030674406246351
18495150:price,18495150,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676817960332680933805
18495139:price,18495139,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676534098177654056963
18418586:price,18418586,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34000723498386625414750
18495142:price,18495142,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676646857943602679713
18495154:price,18495154,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676865270533742802819
18495155:price,18495155,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676876695766823398974
18495134:price,18495134,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676335440009046200415
18495131:price,18495131,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676209475082378175687
18495158:price,18495158,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676910040798083835782
18418567:price,18418567,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34005019502393215999104
18495163:price,18495163,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676961776552483235782
18495157:price,18495157,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676899078770198959393
18495165:price,18495165,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676981406735596478231
18495164:price,18495164,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676971659373292259983
18495148:price,18495148,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676793308072681090374
18495162:price,18495162,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676951756390324762010
18418568:price,18418568,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34004851645464707131614
18495167:price,18495167,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677000502487643274398
18495125:price,18495125,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34675940407635927037732
18495168:price,18495168,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677009854515696743484
18495171:price,18495171,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677037148518748127907
18495153:price,18495153,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676853686592191429562
18495175:price,18495175,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677071826395022701793
18495177:price,18495177,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677088460549276747008
18495172:price,18495172,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677045998271323324855
18495178:price,18495178,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677096607036058592893
18495174:price,18495174,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677063335557559143974
18495146:price,18495146,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676767966209156384969
18495129:price,18495129,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676122256735144986698
18495179:price,18495179,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677104641873160040155
18495152:price,18495152,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676841941739042854259
18495159:price,18495159,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676920852633475757871
18495176:price,18495176,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34677080200860289095654
18495141:price,18495141,0xBe83fD842DB4937C0C3d15B2aBA6AF7E854f8dcb,price,34676609790462592456998
